Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2024-06-06,"Worst teacher I've ever had. Humiliates everyone and screams in the lab. You also can't understand one word he says. All he does is waste your time, as office hours are composed of him just yelling at you for asking any questions. Save yourself, and do NOT take his class. ",1.0,4.0,,CSC115,True,mandatory,A,-1,0,0
2024-05-21,"Prof. Hien was all in all a great professor. Although at times he might be tough, if you take advantage of his office hours it isn't hard to do well in his class. Just be prepared to get shouted at if you code a different way than he does.",3.0,3.0,"Tough grader, Clear grading criteria, Lots of homework",CSC115,True,mandatory,A+,-1,0,0
2024-05-17,"If you want to succeed in computer science I highly recommend not taking professor Hien. Hien has got some serious anger management issues, he often comes to class in a bad mood and proceeds to take it out on the students by shouting slamming desks and chairs. He continuously puts down students making his classroom a hostile work environment.",1.0,3.0,"Tough grader, Participation matters, Clear grading criteria",CSC115,True,mandatory,A+,-1,0,0
2024-04-27,"He is extremely helpful if you are struggling dont get me wrong. However, he yells at his students when they make the slightest mistake. Also, everything needs to be done his way, if not even if its right but not his way he will mark it wrong. The final project is also super hard. I honestly would not recommend taking this class unless you have to.",2.0,4.0,"Tough grader, Lots of homework, Test heavy",CSC115,True,mandatory,B-,3,0,0
2024-02-01,"He was caring and willing to help you. If you are struggling, go to the office hours. IT IS VERY HELPFUL. The only thing I disliked was that he yelled during the labs. He can be reactive when you don't follow his instructions. It isn't out of ill intention, just a little rough. Going to the labs did give me anxiety tho but overall, I enjoyed him.",4.0,3.0,"Clear grading criteria, Caring, Accessible outside class",CSC115,True,mandatory,A,-1,0,0
2024-01-05,"He comes off as sweet and tried to make lots of jokes but he takes a lot of time overexplaing. He also gets very upset if you make a mistake in your code and will probably yell at you, but to me it just seemed like a cultural difference and just wants you to understand. The class isn't unbearable because of him but don't step on his toes.",3.0,2.0,,CSC115,False,mandatory,A+,3,0,0
2023-12-14,He was my lab professor for CSC 120. He wants things to be done exactly the same as he does and any small deviation would lead to him shouting at you. When you don't understand something he would repeat the same things until eventually just giving you the answer. He has a heavy accent and that also made it very difficult to understand him at times.,3.0,2.0,,CSC115,True,mandatory,Not sure yet,-1,0,0
2023-12-05,"He was actually my lab professor for CSC120, the guy would constantly start shouting at kids for making the slightest changes to his code. He just shouts all lab long and gaslights you into thinking this is making you a real programmer. You'd ask him for help and he was often wrong, and when you told him that he'd shout at you and then walk away. ",1.0,2.0,,CSC115,True,mandatory,A,-1,0,0
2023-11-30,"I personally love Professor Nguyen. However, those who are not tech-savvy should beware. Professor Nguyen expects you to be caught up on readings and be able to maintain his speed. He comes off aggressive but it is never intentional and he always tries to help. If you want to succeed in this class do all the readings and attend office hours often.",3.0,2.0,"Get ready to read, Accessible outside class",CSC115,True,mandatory,A+,3,0,0
2023-10-27,"He makes the entry level cs class unnecessarily complicated. Labs are disasters, instructions are always not clear. He will teach the class with mood because the previous section's people didn't do the task well. Disseminating negative energy and lots of yelling. take him carefully if you don't know anything about programming.",1.0,5.0,,CSC115,True,mandatory,A+,3,0,0
2023-09-15,"What a great professor. His priority is your learning! He will find any way possible to help you understand the lesson we're going over, he makes the lectures FUN, he has a very interactive teaching style. He sends out polls for you to ask him questions so he can answer them in class, in case you're nervous of asking in a room full of people. ",5.0,3.0,"Participation matters, Hilarious, Caring",CSC115,True,mandatory,Not sure yet,3,0,0
2023-07-26,"Terrible professor. Extremely easy class. If you already have knowledge in programming, you will not get much out of this class. It is very difficult to understand him and he made grammatical errors on his exams (LOL). 

His lectures are useless too and are full of rants and digressions. ",1.0,5.0,,CSC115,True,non mandatory,A+,3,0,1
2023-07-10,Professer Hien is new to the University of Miami and I really enjoyed taking his course. He is extremely caring towards students and goes above and beyond to help them outside of class. Can be a little aggressive while explaining difficult concepts if youre a newbie but dont take it personally. He is always willing to help and wants you to learn,5.0,3.0,"Participation matters, Caring, Accessible outside class",CSC115,True,,A+,3,0,0
2023-07-07,"Dr. Nguyen cares for his students and will answer any questions you have. This class was enjoyable. There are weekly assignments, weekly lab homework, and a midterm and final project. If you enjoy the material being taught, you will have no problem getting a high grade in this class; if you do not ""enjoy"" the material, it is still fun.",5.0,2.0,"Get ready to read, Lots of homework, Caring",CSC115,True,non mandatory,A+,3,0,0
2023-05-27,"It was a great class for an introduction to computer programming. He was always available to help with questions. If you do the homework/labs you will do fine. Go to the labs if you need help. Great class, definitely take him!",5.0,3.0,"Gives good feedback, Caring, Accessible outside class",CSC115,False,,,3,0,0
2023-05-07,"Very nice guy, kinda hard to understand. Easy class if you do the homework, and if you do fine on the labs you don't really need to go to class. ",4.0,3.0,"Lots of homework, Hilarious, Accessible outside class",CSC115,True,non mandatory,A-,3,1,0
