Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2011-11-16,"Very very easy class, especially if you have taken physics 205.  Tests are pretty easy, and grading is super lenient.",5.0,1.0,,CAE210,False,,,3,0,0
2011-05-10,"Very Very hot professor, shes very helpful",5.0,2.0,,CAE210,False,,,5,0,0
2009-01-27,a really nice and beautiful professor. the material is not intersting but it worth it to go and see her everyday :P. her exams are not diffecult. if u can do the homeworks u will be able to do well in the test but there are some tricky Q's,3.0,2.0,,CAE481,False,,,4,0,0
