Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2026-03-09,ARCHITECTURE MAJORS! DO NOT TAKE THIS DUDE ... he teaches the architecture courses like they are engineering courses and goes way too heavy on theory. ,1.0,4.0,,CAE213,True,non mandatory,B,3,0,0
2025-05-04,Dr. Pestana is a great professor! He definitely appreciates feedback from the class and will give great feedback in return. I learned a lot from him and highly recommend him!,5.0,2.0,"Group projects, Clear grading criteria, Gives good feedback",CAE729,True,mandatory,A,-1,0,0
2024-12-12,Rating for CAE213. The best professor I have had. Class was extremely organized. Homework was more challenging than test. 2 test. Professor was speedy and elaborate when applying to emails. Always encouraged students to come to office hours and ask for extra help. Truly cared about the well being of students and their success.,5.0,3.0,"Gives good feedback, Caring, Respected",CAE213,True,non mandatory,A,3,0,0
2020-12-07,"Best professor I have had in college of engineering. Plenty of examples in class, answers all questions, takes it slow, helpful in office hours, homework reflects difficulty of tests. You will not pass if you don't practice A LOT from textbook. Tough grader but very understanding. Participation matters. Very hard final exam.",5.0,4.0,"Accessible outside class, Skip class? You won't pass., Test heavy",CAE210,True,mandatory,A,5,0,0
2019-12-17,"Homework is optional, but you should definitely do all of the assignments. Do some extra practice from the textbook and you should be fine. Going to the lectures helps but actually practicing the problems &amp; going to office hours will get you through the class.",4.0,4.0,"Accessible outside class, Test heavy",CAE210,True,non mandatory,B,5,0,0
