Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2017-12-28,"Probably the best professor in UM Engineering, cares deeply about what he teaches and very lenient on late work. I took him for my entire programming sequence and I can't recommend any other professor. His sections are a little tougher than other professors, but if you want to learn there is no better professor.",5.0,4.0,"Respected, LOTS OF HOMEWORK, Tests? Not many",EEN318,True,mandatory,A,0,2,1
2017-12-20,"Dr. Murrell is a true God in programming. You could tell that he just loves what he does. If you are a Software Engineering major, make sure to register for his Intro to C++ because he will give you a great foundation of knowledge for the upper level courses. The tests are difficult - review all previous semester sample tests on Rabbit.",5.0,4.0,"Respected, LOTS OF HOMEWORK, Amazing lectures",ECE118,True,non mandatory,A+,0,2,1
2017-11-27,"Don't take the intro to programming class if you don't already understand coding. Without background knowledge you'll be lost in his class. He moves very fast and the labs are on very different topics than what is covered in class. That being said, he seems like a nice guy.",2.0,4.0,"Tough Grader, GRADED BY FEW THINGS",ECE118,True,non mandatory,,0,7,2
2017-10-16,He is very good professor and he teaches programming at a great pace. He is also a hot tamali.,5.0,3.0,"Gives good feedback, Respected, ACCESSIBLE OUTSIDE CLASS",EEN118,True,mandatory,A+,0,0,3
2017-05-18,He cares about his students and he is always open to help you. lectures and labs are largely unrelated though  When you are taking ECE118 - try to take a lab section on wednesday or thursday - you will most likely thank yourself later. Labs take up A LOT OF TIME - make sure to communicate with lab guys EARLY and stay up on top of your work.,3.0,4.0,"LOTS OF HOMEWORK, SO MANY PAPERS, EXTRA CREDIT",EEN118,True,non mandatory,A-,0,0,0
2017-03-06,"Teaches the class using BCPL, a dinosaur of a language. He deviated from the syllabus and assigned a midterm out of nowhere, when originally we were only going to be graded on coding projects. At the end of the class I will have learned a programming language that does not exist anymore, and concepts that I could have learned on my own. Don't take",1.0,3.0,,CSC421,True,non mandatory,,0,0,3
2017-02-15,Dr. Murrell was the best professor I had at UM.  Strongly recommended.,5.0,4.0,"Respected, ACCESSIBLE OUTSIDE CLASS, Amazing lectures",EEN218,True,,A+,5,0,0
2016-04-18,"He does not really goes over that basics. Extremely difficult to keep up with his lectures, not really help full. When he teaches he just talks with no correlation to a main title. You need to have strong basics to well on his class.",1.0,5.0,,EEN118,True,non mandatory,Drop/Withdrawal,1,2,6
2015-11-18,"Really helpful, but the class is hard and tests are really hard",5.0,4.0,,ECE118,True,non mandatory,,1,1,0
2015-11-10,He is a good person  however is had to follow his lectures. this felt more like an intermediate class than an intro. Recommend having strong basics before taking this class,1.0,2.0,,ECE118,False,non mandatory,,1,4,0
2015-04-15,"awesome professor, the best at UM. I took him for een218 , een318, een322, and now een521(the HARDEST of all) the graders are flexible with the deadlines most of the time. When you are in his class try to listen to every word because they are gold, even more if you are CS or Software Engineering. ",3.0,4.0,,EEN521,True,,,1,5,0
2014-10-01,Excellent teacher.  Will take the time to explain things and always willing to lend a hand.  Very easy going personality.,5.0,3.0,,EEN511,True,non mandatory,A+,2,1,0
2014-08-12,"Hands-down best engineering professor at UM. I have taken him 4 times already, and I owe most of what I've learned about computers to him",5.0,3.0,,EEN118,False,Y,A,5,2,1
