Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2018-05-15,"Great Professor, probably a celebrity in this field, not kidding. His exams are somewhat difficult and he is a tough grader. But he is an amazing teacher, I can always say he is trying his best to teach the material. It was my great honor to have taken his classes. I took numerical methods, vibrations, and advanced solid mechanics with him.",5.0,4.0,"Tough Grader, Get ready to read, ACCESSIBLE OUTSIDE CLASS",MAE601,True,non mandatory,A,5,3,0
2014-10-29,He is very smart. A little tough to understand at times. I would recommend him for anyone and I would definitely take him in the future. His is such a nice man!,4.0,2.0,,MAE412,True,,,4,4,2
2008-07-20,"The man is LAZY. His tests are hard but his handouts are helpful. Especially if you understand all of the equilibrium and stress-strain stuff. That's half the class right there.  We had a STATE-WIDE power outage some of you might remeber in the middle of our first test and he made us finish it in the dark! Heads up, its all mechanical-no aerospace.",3.0,4.0,,MAE470,False,,,5,2,3
2007-11-04,"cannot understand a word she is says.  question of the day is key.  going to class is not necessary at all, just make a study guide for the test.  this class is basically a joke.",1.0,1.0,,GEG120,False,,,5,1,3
