Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2016-05-10,Sanjay Roy is stubborn. He expects a lot from his students while providing nothing but lecture. No feed back before exams. He admits that his tough grading  is to fight grade inflation. He is fighting an issue of an entire system one student at a time. He does not care about his students. This is evident. B- was the 3rd best in class. Avoid him.,3.0,5.0,,MAE202,True,,B-,5,0,0
2008-02-24,"WORST, PROFESSOR, EVER.",1.0,5.0,,MAE202,False,,,4,0,0
2007-04-11,"This guy is smart, and he'll prove it to you by making you feel like an idiot.  He's hard to understand at first, writes very fast, and doesn't have much sympathy.  STUDY ALOT for his tests, and find old ones, he does similar problems.  The hard part is finding old ones.  He gives very little partial credit and is easier to talk too in office hours",3.0,5.0,,MAE202,False,,,5,0,0
2006-11-30,"He is a very hard professor, but he knows what he teaches.  Yes, it's hard to get a good grade in his classes, and his tests make kittens cry, but this man knows his stuff.  I enjoyed his class, even though it made my brain hurt. Had him for Aerodynamics, and I came out of that course feeling accomplished.",4.0,5.0,,MAESECT,False,,,3,0,0
2006-06-20,Dynamics. Probably the most difficult teacher in all of engineering. He is a part timer. He designs tests himself and they can be a mild challenge or flat out impossible to finish in the given time. Avoid him if you value your GPA.  He teaches much more during office hours than in class. Forces class participation by not teaching. Doesn't give A's.,1.0,5.0,,MAE202,False,,,,0,0
