Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2021-10-30,"Just a terrible all around professor. In an engineering school with such great professors, Dr. Liu stands out as clearly the worst. He is terrible at explaining things. When asked a question he rambles on about something else and doesn't answer the question, then gives tests on things that weren't even covered (and doesn't test on what was covered)",1.0,3.0,,EEN414,True,mandatory,B+,0,0,0
2012-04-17,"Pretty interesting class, however, he is somewhat boring. If you're willing to put in a little bit of effort and read the assigned chapters none of this is very difficult.",2.0,3.0,,EEN312,False,,,1,0,0
2011-07-21,Waste of time.,2.0,2.0,,EEN312,False,,,3,0,0
2010-07-25,Most boring class ever. Nobody is listening to him in the class. But he gives good grades.,1.0,2.0,,EEN312,False,,,1,0,0
2008-04-19,"The course material is very interesting, but Liu makes it extremely boring.He is totally disrespectful to the students.He does not encourage participation in class. If a student asks a question which he thinks has an obvious answer, he just laughs on the student's face and embarrasses him/her in front of the class.",3.0,4.0,,EEN414,False,,,1,0,0
