Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2020-07-24,He is an amazing professor and keeps everyone engaged- even on Zoom. I learned so much in his class!!,5.0,3.0,,EEN205,True,mandatory,A,0,0,0
2020-07-24,"PART 1 Dr. Kim was an amazing professor for my ECE class. Caring, funny, and always making sure that we would understand everything that was going on. His T.A. MARK, on the other hand, was not only a clown but the whole circus. When teaching MATLAB, this man would read off a paper expecting us to understand anything he told us .",4.0,3.0,,ECE100,True,mandatory,,0,0,0
2014-12-19,"This class is hard but he gives a big curve. Anything above a 60 is a B, and anything above a 80 in an A. I would take again him if you need to take circuit theory. He is really nice and funny during class. He gives a lot of homework, also. The homework is usually harder than the test and quizzes.",2.0,3.0,,EEN205,True,mandatory,B,3,0,0
2011-05-18,Very nice guy.  Grading scale very generous.  82% is an A.  66% is a B still.  Accent is fine and understandable.  Tests are tough but many people got 90% and above. Gives quizes about a week before the test and are very simple if you study. Gives extra credit.  Hard to follow during his lectures as its all theoretical and hard to understand.,2.0,2.0,,EEN205,False,,,1,0,1
2011-04-29,"His accent is tough and hes a below average teacher, but his best quality is that hes just a nice guy who wants to see his students pass the class. Grades fairly easy and gives alot of bonus questions. Will never try to trick or fail anyone",3.0,1.0,,EEN205,False,,,5,0,0
2010-12-03,This guy had no idea what he was doing. Everyone bombed the first test so the rest were laughably easy,2.0,3.0,,EEN205,False,,,2,0,0
