Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2018-05-15,"Pretty chill dude. Lectures weren't amazing, and neither is his english. He needs to be more clear about what he wants for field exercises to make sure people don't screw up and need to start from the second reading again. Lets us out early. Tests are 5 questions but if you put down more than one answer you're good if one of them is correct.",3.0,2.0,"Clear grading criteria, GRADED BY FEW THINGS, GROUP PROJECTS",CAE112,True,mandatory,A+,0,0,0
2012-02-27,He doesn't respond to emails and is not clear when he talks. bad teacher,1.0,3.0,,CAE112,False,,,2,0,0
2012-02-23,"He's alright but I ended the class badly because his grading scale is wayyyy off. Listen to this, one of the homework assignments is almost worth as much as all the quizzes combined..... He tries hard and he's a nice guy",2.0,3.0,,CAE112,False,,,2,0,0
2012-02-23,"You can tell this guy tries hard but he's just not cut out to be a teacher. His classes are boring and he doesn't try to reach out to the kids. Overall, I was disappointed",1.0,4.0,,CAE112,False,,,1,0,0
