Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2026-04-24,"Really nice, Prof. Lectures were not mandatory for attendance, but labs were. Pretty straightforward class, he answers all questions and really will not let you fail.",5.0,3.0,"Participation matters, Amazing lectures, Gives good feedback",CSC115,True,non mandatory,A,-1,0,0
2026-04-23,"If I were to recommend any class at UM, it would be this one. No exams, just show up and listen to all of his interesting lectures. I'm not very tech-savvy, and I found this class very easy. There are ""quizzes,"" but they only make up a small percentage of your grade, nothing that you have to study for. ",5.0,1.0,"EXTRA CREDIT, Amazing lectures, Hilarious",CSC118,True,mandatory,A+,-1,0,0
2026-04-22,"I had to take a computer science class for my major and I'm so happy i took this one. Professor Kuhl made the class so interesting and engaging and is also such an easy A. His class is fun! Theres no exams, lots of practicums that are fun, and not a lot of homework. He cares a lot about his subject though and passionate so definitely show up! ",5.0,1.0,"EXTRA CREDIT, Hilarious, Caring",CSC118,True,non mandatory,A+,-1,0,0
2026-04-22,GREAT PROF TAKE HIS CLASS ,5.0,1.0,Inspirational,CSC118,True,mandatory,A,-1,0,0
2026-04-22,AMAZINGGGG TAKE HIS CLASS ,5.0,2.0,"Caring, Respected, Online Savvy",CSC118,True,mandatory,A+,-1,0,0
